"ID","Progress","Uni","PTY","Current_Year","Course_Duration","Course_Name","Gender","Age","UKRN","timepoint","Perception_Replication1","Perception_Replication2","Perception_Materials1","Perception_Materials2","Perception_Education1","Perception_Education2","Perception_Access1","Perception_Access2","Perception_Data1","Perception_Data2","Perception_Power1","Perception_Power2","Perception_Preregistration1","Perception_Preregistration2","Perception_Preprint1","Perception_Preprint2","Knowledge_Replication","Knowledge_Materials","Knowledge_Education","Knowledge_Access","Knowledge_Data","Knowledge_Power","Knowledge_Preregistration","Knowledge_Preprint","Awareness_Replication","Awareness_Materials","Awareness_Education","Awareness_Access","Awareness_Data","Awareness_Power","Awareness_Preregistration","Awareness_Preprint","Experience_Replication","Experience_Materials","Experience_Education","Experience_Access","Experience_Data","Experience_Power","Experience_Preregistration","Experience_Preprint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","crisis_aware","crisis_learnt","crisis_explain","os_explain","os_learnt","applicability","comments"
719,"100","UNI64","No","Year 2","3","Psychology BSc","Female","30","Non-UKRN",2,0,1,1,1,-1,0,1,0,-1,-1,1,2,-1,-1,-1,0,0,0,1,-1,1,-1,1,-1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0625,0,0,3,1,0,NA,NA,0,0,1,""
424,"60","UNI50","No","Year 2","3","Psychology Bsc","Female ","19","Non-UKRN",2,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,2,-1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,NA,NA,0,3,NA,NA,NA,NA,NA,NA,""
456,"98","UNI10","No","Final Year","3","Psychology Major Business and Managment minor","Female ","31","Non-UKRN",2,2,2,2,2,1,2,2,2,2,0,2,1,2,-2,-1,-2,2,2,2,2,0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,17,1.0625,10,1.25,2,6,0,NA,NA,0,0,1,""
177,"100","UNI06","Yes","Year 1","4","Psychology BSc","Female","18","Non-UKRN",2,1,-1,1,0,-1,2,-1,-1,0,0,2,2,0,2,-1,-2,1,1,0,0,-2,-2,2,2,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,3,0.1875,2,0.25,4,3,1,1,1,1,1,1,""
517,"100","UNI06","Yes","Year 1","4","Psychology ","female","19","Non-UKRN",2,2,2,2,2,1,1,2,0,2,2,1,2,1,1,0,1,1,0,1,1,-1,0,1,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22,1.375,2,0.25,4,0,1,1,1,0,0,0,""
325,"100","UNI10","No","Year 2","3","Psychology ","Female","19","Non-UKRN",2,2,2,1,-2,2,0,2,1,1,-2,2,2,2,-2,0,-2,2,1,2,-2,-2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0.5625,3,0.375,4,0,1,1,1,0,1,1,""
197,"100","UNI09","No","Year 1","3","Psychology ","Female ","18","Non-UKRN",2,1,1,0,-1,1,1,2,1,1,-1,-1,2,0,-1,-1,-1,1,0,2,-1,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.25,1,0.125,1,1,1,1,0,0,0,1,""
573,"100","UNI06","Yes","Year 2","3","psychology","female","19","Non-UKRN",2,2,1,1,1,1,1,2,-1,1,1,1,2,0,-1,-1,0,1,0,-1,-1,-1,-1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,11,0.6875,-1,-0.125,5,3,0,NA,NA,0,0,0,""
513,"100","UNI06","No","Year 2","3","Psychology","Male","20","Non-UKRN",2,1,2,1,-2,1,2,0,1,1,-1,1,-2,1,-1,1,0,2,0,1,-1,-2,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,6,0.375,2,0.25,6,4,0,NA,NA,1,0,1,""
148,"100","UKRN08","Other (Please specify)","Year 1","3","Bsc Psychology ","Female ","18","UKRN",2,1,1,0,0,1,0,0,-1,1,-1,2,1,1,1,-1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,7,0.4375,7,0.875,6,2,1,1,1,1,1,1,""
58,"100","UNI06","No","Year 1","3","Psychology","female","19","Non-UKRN",2,2,2,1,-2,0,2,2,2,2,2,2,2,2,-2,-2,-2,2,2,1,2,-1,1,-2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,13,0.8125,6,0.75,6,1,1,1,0,1,1,1,""
695,"100","UNI11","No","Year 1","3","Psychology","Female","20","Non-UKRN",2,1,2,1,1,1,2,1,2,2,2,0,2,1,-1,0,-2,1,1,2,1,-1,2,-1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,15,0.9375,7,0.875,0,3,1,1,1,0,0,1,""
327,"100","UNI10","No","Year 2","3","Psychology","Female","20","Non-UKRN",2,2,1,1,1,1,1,1,2,2,1,2,2,1,-1,1,0,1,1,1,-2,-1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,18,1.125,3,0.375,2,1,0,NA,NA,0,0,1,""
616,"100","UNI06","No","Year 1","3","psychology","female","19","Non-UKRN",2,1,1,1,-1,1,0,1,0,1,-1,1,-1,1,-1,1,0,-1,-1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,0.3125,2,0.25,8,0,0,NA,NA,1,0,0,""
343,"100","UNI10","No","Year 2","3","psychology","female","20","Non-UKRN",2,2,1,1,1,2,1,2,1,2,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,14,0.875,0,0,6,2,0,NA,NA,1,0,1,""
330,"100","UNI10","No","Year 2","3","education and psychology","female","20","Non-UKRN",2,1,1,2,-1,1,1,2,1,2,0,2,1,0,0,0,-2,-2,0,1,-1,-2,2,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,11,0.6875,-1,-0.125,7,1,1,0,0,0,0,1,""
469,"48","UNI10","No","Final Year","3","Psychology","female","22","Non-UKRN",2,0,1,-1,-2,1,1,1,0,1,-1,2,1,1,-2,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,NA,NA,6,5,NA,NA,NA,NA,NA,NA,""
500,"100","UNI19","Other (Please specify)","Year 1","3","psychology ","female","19","Non-UKRN",2,2,1,0,1,0,0,1,1,1,-2,1,1,1,1,-1,-2,2,2,1,1,-2,-1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.375,6,0.75,1,1,1,1,0,0,0,1,""
174,"100","UKRN01","No","Year 1","3","Psychology BSc (Hons)","Male","19","UKRN",2,2,2,2,2,2,2,2,2,2,0,2,2,1,1,-2,-2,2,2,2,-2,-2,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,20,1.25,6,0.75,7,0,0,NA,NA,1,0,1,"N/A"
384,"100","UKRN01","No","Year 2","3","Psychology","female","21","UKRN",2,1,2,2,1,1,-1,2,1,2,-2,2,2,1,1,-1,-2,1,1,1,1,-2,-1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0.75,1,0.125,4,0,1,1,1,1,1,1,""
698,"98","UNI79","Yes","Year 1","3","Child Psychology","female","19","Non-UKRN",2,1,0,1,-1,0,1,2,2,1,0,1,-1,1,-1,1,-1,1,-2,1,-1,-1,0,-1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,7,0.4375,-2,-0.25,1,4,1,0,0,1,1,1,""
633,"100","UNI19","No","Year 1","3","Psychology ","Female","20","Non-UKRN",2,1,-1,1,1,2,0,2,2,2,1,1,1,1,-1,1,-1,-1,-1,1,-1,-2,0,2,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,13,0.8125,-1,-0.125,4,4,0,NA,0,1,0,1,""
113,"100","UKRN08","Yes","Year 2","4","Psychology and Criminology","Female","20","UKRN",2,1,1,0,1,1,1,1,0,1,0,0,2,1,-1,-2,-2,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5,0.3125,5,0.625,7,1,1,1,0,0,0,1,""
136,"100","UKRN08","No","Year 1","3","Psychology with Criminology","female","20","UKRN",2,1,2,0,0,-1,1,0,2,1,0,1,1,1,-2,-1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,6,0.375,4,0.5,4,1,1,1,0,0,0,1,"no :)"
595,"100","UNI06","Yes","Year 1","4","Psychology","Male","19","Non-UKRN",2,2,1,1,1,-1,2,1,0,1,0,1,-1,0,0,1,1,1,-1,0,1,0,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,10,0.625,4,0.5,8,0,0,NA,NA,1,0,0,""
317,"100","UKRN01","Yes","Year 1","4","Psychology","Female","18","UKRN",2,2,2,-1,1,1,1,-1,1,2,-2,2,2,2,1,-2,0,1,1,2,-1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,11,0.6875,6,0.75,3,0,0,NA,NA,0,0,0,""
72,"100","UNI06","Yes","Year 2","3","Psychology ","female","21","Non-UKRN",2,1,1,1,1,1,1,1,1,1,0,-1,1,0,2,0,0,1,1,0,1,-1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,11,0.6875,2,0.25,8,3,0,NA,NA,0,0,0,""
181,"100","UKRN08","Yes","Year 2","3","BSc (Hons) Psychology ","Female","20","UKRN",2,1,1,1,0,1,1,2,1,2,1,1,2,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,14,0.875,6,0.75,6,2,1,1,1,1,1,1,""
702,"98","UNI11","No","Final Year","3","Psychology and child development ","Female ","20","Non-UKRN",2,2,2,1,2,2,0,2,1,2,-2,1,2,1,0,1,-2,2,1,1,0,-2,-2,1,-2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,0.9375,-1,-0.125,2,0,1,1,1,0,0,1,""
534,"100","UNI06","Yes","Year 2","4","psychology and marketing","female","19","Non-UKRN",2,1,0,0,1,1,0,0,0,2,1,2,1,1,-1,0,0,1,0,1,0,-1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,9,0.5625,4,0.5,7,1,0,NA,NA,0,0,0,""
284,"100","UNI50","No","Final Year","3","BSc Psychology (Hons)","Female","21","Non-UKRN",2,2,2,1,-1,1,2,2,2,-1,-2,-2,2,1,-1,-1,-1,1,-1,2,2,-1,1,1,2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,6,0.375,7,0.875,6,1,1,1,1,0,0,1,""
251,"100","UNI73","No","Year 2","3","Psychology ","Male ","20","Non-UKRN",2,1,2,1,1,2,1,2,2,1,1,-1,2,-1,1,-1,-2,1,1,1,-1,-2,-1,-1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0.75,-1,-0.125,4,0,1,1,0,0,0,1,""
530,"100","UNI06","Yes","Year 2","4","Psychology ","Female","20","Non-UKRN",2,1,0,1,1,1,-1,1,1,1,-1,1,2,1,-1,1,-1,2,0,1,1,-1,-2,-1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,8,0.5,1,0.125,6,0,1,0,0,1,0,1,""
541,"100","UNI06","No","Year 2","3","Psychology single hons.","Female","20","Non-UKRN",2,2,1,0,1,1,1,1,-1,0,-1,1,0,1,-1,-1,-2,1,1,0,-1,-1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,3,0.1875,2,0.25,8,3,0,NA,NA,1,0,1,""
569,"100","UNI75","No","Year 1","3","Psychology and counselling","Female","22","Non-UKRN",2,0,-1,1,-1,1,1,1,1,-2,-1,1,-1,1,0,1,1,1,-1,1,1,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1875,2,0.25,2,0,0,NA,NA,0,1,1,""
478,"100","UNI19","Yes","Year 1","3","BSc in psychology ","Female","19","Non-UKRN",2,2,2,1,-2,1,1,1,0,1,1,2,2,1,-1,-1,-2,0,0,1,1,-1,0,2,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,9,0.5625,3,0.375,3,5,0,NA,NA,0,0,1,""
498,"100","UNI19","No","Year 1","3","Psychology","Female","19","Non-UKRN",2,2,1,0,2,1,0,2,0,2,0,0,2,1,1,-1,-2,1,1,2,2,-1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,11,0.6875,7,0.875,6,4,1,1,1,1,1,1,""
279,"100","UKRN01","No","Year 2","3","Psychology ","Female","21","UKRN",2,2,1,1,1,1,1,1,-1,1,-2,1,2,1,-1,-1,-2,2,1,1,-2,-1,-1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,6,0.375,3,0.375,7,1,0,NA,NA,1,0,1,"n/a"
480,"98","UNI74","No","Year 2","2","Psychology","Male","79","Non-UKRN",2,1,-1,-1,-2,1,0,2,-1,-1,-2,1,1,2,0,0,0,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,2,0.25,8,4,1,1,0,1,1,1,"Open research means providing access to research worldwide but it comes with a responsibility for confidentiality and anonymity. "
352,"100","UNI74","No","Year 2","2","Psychology ","Female ","20","Non-UKRN",2,2,-2,1,-1,1,-1,2,2,0,-1,1,0,1,-1,-1,1,2,-1,1,-1,-1,1,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.25,1,0.125,2,0,0,NA,NA,0,0,1,""
122,"100","UKRN01","Yes","Year 2","4","psychology bsc","female","cb01329@surrey.ac.uk","UKRN",2,1,1,1,1,1,1,2,1,1,1,1,1,1,-1,0,-1,0,-1,-1,-1,-1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,12,0.75,-3,-0.375,4,2,0,NA,NA,1,1,1,""
95,"100","UKRN01","Yes","Placement Year","4","Psychology BSc","female","21","UKRN",2,1,1,0,1,1,0,1,1,-1,-2,1,2,1,-1,-2,-2,-1,0,1,-1,-2,-1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,2,0.125,-2,-0.25,4,2,0,NA,NA,0,0,1,""
191,"100","UNI06","Yes","Final Year","4","Psychology","Female","22","Non-UKRN",2,2,1,0,0,2,2,1,0,-1,2,1,1,0,-1,0,-1,1,-1,2,1,-1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0.5625,3,0.375,5,0,1,0,0,0,0,0,""
87,"100","UKRN01","No","Year 1","3","BSc Psychology","Female","20","UKRN",2,1,1,0,-1,2,0,2,2,1,0,2,2,1,2,-2,-1,1,0,1,-2,-2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,12,0.75,-1,-0.125,4,0,0,NA,NA,0,0,1,""
20,"100","UKRN08","Yes","Year 1","3","Psychology","Male","19","UKRN",2,1,1,-1,0,1,1,1,2,1,0,1,1,0,-1,0,-1,1,1,1,0,-1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,7,0.4375,4,0.5,6,1,1,1,1,0,1,0,"n/a"
607,"100","UNI19","No","Year 1","3","Psychology","female","20","Non-UKRN",2,1,0,0,-1,1,1,2,2,1,1,2,1,0,-1,-1,-2,1,0,-1,-1,-1,-1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,7,0.4375,-2,-0.25,2,2,0,NA,NA,0,0,1,""
280,"100","UNI50","No","Final Year","3","Psychology","Female","21","Non-UKRN",2,1,0,-1,1,1,1,1,-1,1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2,0.125,-3,-0.375,7,1,1,1,NA,0,1,1,""
368,"100","UNI62","No","Year 1","3","Psychological and Behavioural Sciences ","Female ","19","Non-UKRN",2,2,2,2,1,0,2,1,0,-1,1,2,1,1,-1,-2,-2,2,1,2,2,-1,1,2,2,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,9,0.5625,11,1.375,6,3,1,1,1,1,1,1,""
313,"100","UNI58","Yes","Year 1","3","Psychology ","Female","20","Non-UKRN",2,1,2,0,1,0,0,2,1,-1,-1,-1,1,0,-1,0,1,1,1,1,-1,-1,1,-1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,5,0.3125,1,0.125,5,3,0,NA,NA,1,0,1,""
70,"100","UKRN01","Yes","Year 2","4","Psychology BSc","Male","19","UKRN",2,2,1,1,1,0,1,1,0,1,-2,1,2,1,2,0,-2,2,2,2,-1,-2,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0.625,7,0.875,4,1,0,NA,NA,1,0,1,""
159,"100","UKRN01","Yes","Placement Year","4","Psychology","Female","20","UKRN",2,2,2,2,1,0,1,1,0,1,1,2,2,0,2,0,-1,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,16,1,16,2,7,1,1,1,1,1,1,0,"I think that the issues raised are applicable to students that want to do research in the future, but not necessarily right now"
185,"100","UNI06","Yes","Final Year","4","BSc Psychology","Female","22","Non-UKRN",2,1,1,1,2,1,2,2,2,1,2,-1,2,2,1,-1,0,1,1,2,2,-1,-1,-1,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,18,1.125,5,0.625,4,1,1,0,1,0,0,1,""
676,"100","UNI80","No","Year 1","3","Psychology BSc","Female","19","Non-UKRN",2,1,2,1,0,1,2,2,0,1,0,2,1,1,-1,-1,-1,1,-1,2,-1,-2,1,-1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,11,0.6875,-1,-0.125,4,4,1,0,1,0,0,1,""
495,"98","UNI75","No","Year 1","3","BSc Applied Psychology","Female","40","Non-UKRN",2,1,1,0,0,1,0,-1,-1,-1,-2,1,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,-3,-0.1875,-3,-0.375,3,2,0,NA,NA,0,0,0,""
50,"100","UKRN08","No","Final Year","4","Psychology with criminology ","female","21","UKRN",2,2,2,0,1,1,0,1,-1,0,1,0,2,-1,-1,-1,-1,1,1,1,-2,-1,0,2,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.3125,0,0,1,0,1,1,1,0,0,1,""
704,"98","UNI11","No","Year 2","3","Psychology & Child Development","F","45","Non-UKRN",2,2,2,-1,1,0,1,0,0,-1,1,1,2,0,2,-1,-1,1,1,-1,-2,-1,2,2,2,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,8,0.5,4,0.5,5,3,1,1,0,0,0,1,"Releasing data online wven if anonymised may go against what consent has been given.  Releasing method etc pay offer someone else thr opportunity to conduct and publish your study before you do. "
708,"98","UNI80","No","Year 1","3","forensic psychology","female","58","Non-UKRN",2,1,1,-1,-1,-1,-2,1,-1,-1,-2,1,2,1,2,-1,-1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,-2,-0.125,4,0.5,5,3,0,NA,NA,1,0,1,""
54,"100","UKRN01","Yes","Year 2","4","Psycho ","Female ","20","UKRN",2,2,1,-1,1,1,0,2,0,1,1,2,2,0,-1,0,0,1,0,1,-1,-1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,11,0.6875,1,0.125,6,2,0,NA,NA,0,0,1,""
9,"100","UKRN01","Yes","Placement Year","4","Psychology","Female","20","UKRN",2,0,2,1,1,1,1,2,1,0,-1,2,2,2,-1,-1,-1,0,1,2,-1,-1,-2,2,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,11,0.6875,1,0.125,7,1,1,1,1,0,1,1,""
35,"100","UKRN08","No","Year 2","3","Psychology","Male","25","UKRN",2,2,2,2,1,1,1,1,-1,2,-2,2,2,2,-2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,17,1.0625,16,2,8,3,1,1,0,1,1,1,"For science, especially psychology, to progress as a discipline studies must be able to be replicated. The fact that some stuff taught that cannot be readily repeated is still taught as the truth is mind boggling. "
390,"100","UKRN04","No","Year 2","3","Psychology and education joint honours","female","19","UKRN",2,1,1,-1,-1,1,-1,1,-1,1,-1,2,-1,1,-2,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,NA,NA,1,1,1,""
450,"100","UNI58","Yes","Year 1","4","Psychology BSc with study abroad year","Female","19","Non-UKRN",2,2,2,-1,1,1,1,1,-1,1,-1,1,1,1,-1,-2,-2,1,1,1,-1,-2,-1,1,-1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,4,0.25,-1,-0.125,3,2,0,NA,NA,0,0,1,""
370,"100","UNI10","No","Year 2","3","BSc Forensic Psychology ","Female ","20","Non-UKRN",2,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,0,-1,1,-2,1,0,-1,-1,1,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0.4375,-2,-0.25,3,1,0,NA,NA,0,0,0,""
406,"100","UNI10","No","Final Year","3","BSc (Hons) Psychology","Female","21","Non-UKRN",2,2,1,0,1,2,2,2,2,2,0,2,2,2,0,0,-1,2,1,2,2,-1,2,1,2,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,19,1.1875,11,1.375,5,4,0,NA,NA,0,0,1,""
477,"100","UNI10","No","Year 2","3","Psychology and Business and Management","Female","21","Non-UKRN",2,1,1,0,1,1,1,1,1,1,0,2,2,0,1,-1,-1,0,1,1,-1,-1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,11,0.6875,2,0.25,5,3,0,NA,NA,1,1,1,""
364,"100","UNI62","No","Year 1","3","psychology and behavioural sciences","female","22","Non-UKRN",2,2,1,2,2,2,0,2,-2,2,2,2,2,0,2,-2,-2,2,0,-2,-2,-2,-2,2,2,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,15,0.9375,-2,-0.25,5,3,1,1,1,1,0,1,""
27,"100","UKRN08","No","Year 1","4","Psychology with Criminology ","Female ","19","UKRN",2,2,2,1,1,1,1,1,-1,0,-1,1,2,1,-1,-2,-1,2,2,1,1,-1,-2,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,7,0.4375,5,0.625,5,1,1,1,0,0,0,1,""
261,"100","UNI73","Yes","Year 1","4","BSc Criminology & Psychology","Female","25","Non-UKRN",2,2,2,0,0,0,0,1,-1,2,-1,1,2,1,1,-1,-1,1,-1,1,-1,-1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,8,0.5,-1,-0.125,4,3,1,1,1,0,0,1,""
385,"100","UNI10","No","Final Year","3","Criminology, Psychology Joint","Female","21","Non-UKRN",2,1,2,0,1,-1,1,1,1,2,1,0,2,-1,-1,-1,0,2,1,1,-1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,8,0.5,6,0.75,5,3,0,NA,NA,1,0,1,""
233,"100","UNI72","No","Year 1","3","Psychology and counselling ","Male","19","Non-UKRN",2,-2,2,-1,-1,-1,-2,1,2,-1,-1,2,-1,2,-2,0,-1,2,1,0,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-4,-0.25,1,0.125,8,0,1,0,0,1,0,1,""
697,"100","UNI80","Yes","Final Year","4","Applied Psychology (Psychology with a Work Placement Year)","Female","21","Non-UKRN",2,1,2,2,1,1,1,1,1,2,1,2,2,2,1,-1,-1,2,2,2,1,-1,2,1,2,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,18,1.125,11,1.375,6,5,1,1,1,1,1,1,"I'm very interested in this topic as I want to dedicate my life to research, so I enjoyed completing this questionnaire!"
648,"100","UNI79","No","Year 2","3","Psychological Counselling","Cis Woman","34","Non-UKRN",2,1,0,2,2,2,1,2,2,2,1,1,1,0,-1,0,0,2,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,7,0.875,1,0,1,1,NA,0,0,1,""
467,"98","UKRN04","No","Year 2","3","BSc (Hons) Psychology","Female","20","UKRN",2,0,2,0,2,1,1,2,0,0,-2,1,0,2,0,-1,0,2,2,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,0.5,8,1,2,0,1,0,1,0,0,1,"Some student do not have the knowledge of the issues raised in this questionnaire, which is an important problem"
383,"98","UNI73","No","Year 2","3","BSc Psychology","Female","19","Non-UKRN",2,2,1,1,1,1,0,2,2,1,-2,1,2,2,2,-2,-1,1,1,2,-1,-1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,13,0.8125,5,0.625,5,3,1,1,1,0,0,1,""
602,"100","UNI06","Yes","Year 2","4","BSc Psychology","Male","20","Non-UKRN",2,1,1,1,1,1,1,2,1,1,1,1,1,1,-1,2,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,15,0.9375,5,0.625,8,0,0,NA,NA,1,0,1,""
129,"100","UKRN08","Yes","Year 1","4","Psychology BSc (Hons)","Non-binary","20","UKRN",2,2,1,0,2,2,1,1,0,1,2,2,2,1,-2,-2,-1,-2,-2,2,1,-1,2,2,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,12,0.75,3,0.375,6,2,1,1,0,0,0,1,""
726,"43","UNI58","Other (Please specify)","Year 1","3","Psychology BSc (Hons)","female","21","Non-UKRN",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,""
435,"100","UNI75","Yes","Year 2","3","BSC  Psychology and Counselling","FEMALE","58","Non-UKRN",2,0,1,0,1,1,1,1,0,-1,1,1,1,1,1,-2,-1,1,1,0,-1,-1,-1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,6,0.375,-1,-0.125,4,4,0,NA,NA,0,0,1,""
594,"100","UNI06","No","Year 1","3","Psychology ","Female","21","Non-UKRN",2,0,1,-1,-1,1,0,0,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0.25,5,0,1,1,NA,0,0,0,""
632,"100","UNI19","No","Year 1","3","psychology ","male ","18","Non-UKRN",2,2,2,1,-1,1,1,1,1,1,1,1,2,0,-1,0,-1,1,1,0,-1,-1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0.6875,3,0.375,2,1,0,NA,NA,0,0,1,""
102,"100","UKRN01","Yes","Year 2","4","Psychology","Male","20","UKRN",2,2,1,2,0,0,0,0,0,2,0,1,2,1,-1,-1,-1,2,1,1,-1,-1,-1,1,-1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,8,0.5,1,0.125,3,1,0,NA,0,0,0,1,""
